"Date","Spotify followers","Spotify followers change","Spotify monthly listeners","Spotify monthly listeners change","Youtube subscribers","Youtube subscribers change","TikTok followers","TikTok followers change","TikTok likes","TikTok views","Instagram followers","Instagram followers change","Instagram likes","SoundCloud followers","SoundCloud followers change","SoundCloud plays"
"2023-12-29","453168","76","3563315","-7354","437000","0","49500","0","0","0","281405","0","0","315396","18","9133"
"2023-12-30","453273","105","3560656","-2659","437000","0","49500","0","0","0","281405","0","0","315422","26","8984"
"2023-12-31","453368","95","3563464","2808","437000","0","49500","0","0","0","281405","0","0","315447","25","11536"
"2024-01-01","453476","108","3613021","49557","437000","0","49500","0","0","0","281405","0","0","315474","27","7617"
"2024-01-02","453545","69","3621997","8976","437000","0","49500","0","0","0","281405","0","0","315502","28","7415"
"2024-01-03","453636","91","3613868","-8129","437000","0","49500","0","0","0","281405","0","0","315530","28","8084"
"2024-01-04","453735","99","3613868","0","437000","0","49500","0","0","0","281405","0","0","315562","32","8769"
"2024-01-05","453812","77","3610702","-3166","437000","0","49500","0","0","0","281405","0","0","315586","24","9753"
"2024-01-06","453897","85","3606050","-4652","437000","0","49500","0","0","0","282279","874","3000","315604","18","9173"
"2024-01-07","453961","64","3606050","0","437000","0","49500","0","0","0","282279","0","0","315624","20","7986"
"2024-01-08","454028","67","3608701","2651","437000","0","49500","0","0","0","282279","0","0","315660","36","9824"
"2024-01-09","454110","82","3618082","9381","437000","0","49500","0","0","0","282279","0","0","315693","33","10851"
"2024-01-10","454204","94","3625705","7623","437000","0","50100","600","0","0","282279","0","0","315720","27","11355"
"2024-01-11","454277","73","3632968","7263","437000","0","50100","0","0","0","282279","0","0","315745","25","11627"
"2024-01-12","454336","59","3646221","13253","437000","0","50100","0","0","0","282279","0","0","315784","39","14073"
"2024-01-13","454519","183","3692822","46601","437000","0","50100","0","0","0","282279","0","0","315823","39","14532"
"2024-01-14","454641","122","3714260","21438","437000","0","50200","100","0","0","282279","0","0","315854","31","12071"
"2024-01-15","454718","77","3734136","19876","437000","0","50200","0","0","0","282279","0","0","315882","28","13706"
"2024-01-16","454814","96","3757128","22992","437000","0","50200","0","0","0","282279","0","0","315937","55","14148"
"2024-01-17","454901","87","3777402","20274","437000","0","50200","0","0","0","282279","0","0","315999","62","15593"
"2024-01-18","455048","147","3797739","20337","438000","1000","50200","0","0","0","282279","0","0","316058","59","16212"
"2024-01-20","455337","111","3833580","17769","438000","0","50300","100","0","0","282279","0","0","316168","57","15315"
"2024-01-21","455448","111","3846627","13047","438000","0","50300","0","0","0","282795","516","1000","316204","36","12470"
"2024-01-22","455518","70","3858411","11784","438000","0","50300","0","0","0","282795","0","0","316241","37","15146"
"2024-01-23","455610","92","3887832","29421","438000","0","50300","0","0","0","282795","0","0","316297","56","16095"
"2024-01-24","455712","102","3913998","26166","438000","0","50300","0","0","0","282795","0","0","316346","49","17341"
"2024-01-25","455812","100","3936769","22771","438000","0","50300","0","0","0","282795","0","0","316349","3","18041"
"2024-01-26","455931","119","3959128","22359","438000","0","50300","0","0","0","282795","0","0","316394","45","19876"
"2024-01-27","456021","90","3976638","17510","438000","0","50300","0","0","0","282795","0","0","316507","113","19291"
"2024-01-28","456021","0","3994625","17987","438000","0","50300","0","0","0","282795","0","0","316551","44","15661"
"2024-01-29","456243","222","3960350","-34275","438000","0","50300","0","0","0","282795","0","0","316521","-30","18706"
"2024-01-30","456243","0","3970533","10183","438000","0","50300","0","0","0","282795","0","0","316550","29","19050"
"2024-01-31","456304","61","3991651","21118","438000","0","50300","0","0","0","282798","3","2000","316575","25","0"
"2024-02-01","456474","170","4007796","16145","438000","0","50300","0","0","0","282798","0","0","316614","39","0"
"2024-02-02","456567","93","4017714","9918","438000","0","50300","0","0","0","282798","0","0","316659","45","0"
"2024-02-03","456664","97","4039248","21534","438000","0","50300","0","0","0","282798","0","0","316686","27","0"
"2024-02-04","456597","-67","4055192","15944","438000","0","50300","0","0","0","282798","0","0","316715","29","0"
"2024-02-05","456531","-66","4065185","9993","438000","0","50300","0","0","0","282798","0","0","316742","27","108852"
"2024-02-06","456483","-48","4070412","5227","438000","0","50300","0","0","0","282798","0","0","316769","27","15853"
"2024-02-07","456392","-91","4074057","3645","438000","0","50300","0","0","0","282798","0","0","316800","31","16219"
"2024-02-08","456334","-58","4078545","4488","438000","0","50600","300","1099","17156","282798","0","0","316828","28","15727"
"2024-02-09","456292","-42","4083347","4802","439000","1000","50600","0","0","0","282798","0","0","316864","36","18308"
"2024-02-10","456205","-87","4066538","-16809","439000","0","50600","0","0","0","282798","0","0","316902","38","17341"
"2024-02-11","456177","-28","4059120","-7418","439000","0","50600","0","0","0","282798","0","0","316943","41","13836"
"2024-02-12","456103","-74","4056676","-2444","439000","0","50600","0","0","0","283204","406","1000","316966","23","15014"
"2024-02-13","456026","-77","4042692","-13984","439000","0","50600","0","0","0","283204","0","0","316991","25","14551"
"2024-02-14","456026","0","4041323","-1369","439000","0","50600","0","0","0","283204","0","0","317016","25","13508"
"2024-02-15","455921","-105","4031600","-9723","439000","0","50600","0","0","0","283204","0","0","317043","27","13685"
"2024-02-16","456074","153","4018637","-12963","439000","0","50600","0","0","0","283204","0","0","317072","29","18515"
"2024-02-17","456074","0","4014122","-4515","439000","0","50600","0","0","0","283287","83","0","317095","23","12216"
"2024-02-19","456195","0","4001144","-6149","439000","0","50600","0","0","0","283287","0","0","317131","15","12485"
"2024-02-20","456401","206","3997201","-3943","439000","0","50600","0","0","0","283287","0","0","317168","37","13952"
"2024-02-21","456510","109","3993678","-3523","439000","0","50600","0","0","0","283287","0","0","317192","24","13932"
"2024-02-22","456619","109","3985906","-7772","439000","0","50600","0","0","0","283343","56","3000","317224","32","15245"
"2024-02-23","456753","134","3983046","-2860","439000","0","50600","0","0","0","283343","0","0","317251","27","16310"
"2024-02-24","456845","92","3980148","-2898","439000","0","50600","0","0","0","283343","0","0","317272","21","14544"
"2024-02-25","456950","105","3972741","-7407","439000","0","50600","0","0","0","283343","0","0","317303","31","11128"
"2024-02-26","457066","116","3970622","-2119","439000","0","50600","0","0","0","283343","0","0","317328","25","12283"
"2024-02-27","457192","126","3963062","-7560","439000","0","50600","0","0","0","283343","0","0","317361","33","13235"
"2024-02-28","457318","126","3957994","-5068","439000","0","50600","0","0","0","283478","135","1000","317395","34","13431"
"2024-02-29","457436","118","3956122","-1872","439000","0","50600","0","0","0","283478","0","0","317421","26","13866"
"2024-03-01","457559","123","3956557","435","439000","0","50600","0","0","0","283478","0","0","317468","47","15577"
"2024-03-02","457708","149","3964815","8258","439000","0","50600","0","0","0","283478","0","0","317489","21","14863"
