"Date","Spotify followers","Spotify followers change","Spotify monthly listeners","Spotify monthly listeners change","Youtube subscribers","Youtube subscribers change","TikTok followers","TikTok followers change","TikTok likes","TikTok views","Instagram followers","Instagram followers change","Instagram likes","SoundCloud followers","SoundCloud followers change","SoundCloud plays"
"2023-11-11","23423204","2247","59122692","-48331","19100000","0","1300000","0","0","0","11346463","0","0","7195050","40","65929"
"2023-11-12","23425705","2501","59079983","-42709","19100000","0","1300000","0","0","0","11346463","0","0","7195066","16","48420"
"2023-11-13","23428117","2412","59015058","-64925","19100000","0","1300000","0","0","0","11348220","1757","7000","7195067","1","50875"
"2023-11-14","23430140","2023","58969190","-45868","19100000","0","1300000","0","0","0","11348220","0","0","7195097","30","54907"
"2023-11-15","23432274","2134","58927096","-42094","19100000","0","1300000","0","0","0","11348220","0","0","7195111","14","56602"
"2023-11-16","23434490","2216","58866347","-60749","19100000","0","1300000","0","0","0","11347946","-274","2000","7195138","27","57743"
"2023-11-17","23436663","2173","58821394","-44953","19100000","0","1300000","0","0","0","11347946","0","0","7195179","41","64530"
"2023-11-18","23439021","2358","58821394","0","19100000","0","1300000","0","0","0","11348306","360","48000","7195198","19","63649"
"2023-11-19","23441822","2801","58821394","0","19100000","0","1300000","0","0","0","11348306","0","0","7195255","57","48741"
"2023-11-20","23444241","2419","59048976","227582","19100000","0","1300000","0","0","0","11347070","-1236","5000","7195278","23","54772"
"2023-11-21","23445759","1518","59088685","39709","19100000","0","1300000","0","0","0","11347070","0","0","7195302","24","57344"
"2023-11-22","23447732","1973","59147560","58875","19100000","0","1300000","0","0","0","11350488","3418","54000","7195346","44","58340"
"2023-11-23","23449796","2064","59230491","82931","19100000","0","1300000","0","0","0","11350488","0","0","7195383","37","57558"
"2023-11-24","23451964","2168","59264645","34154","19100000","0","1300000","0","0","0","11350574","86","23000","7195434","51","61524"
"2023-11-25","23454165","2201","59214119","-50526","19100000","0","1300000","0","0","0","11350574","0","0","7195512","78","57976"
"2023-11-26","23456444","2279","59143715","-70404","19100000","0","1300000","0","0","0","11352312","1738","20000","7195521","9","47052"
"2023-11-27","23458661","2217","59120019","-23696","19100000","0","1300000","0","0","0","11352312","0","0","7195578","57","48945"
"2023-11-28","23460849","2188","59076247","-43772","19100000","0","1300000","0","0","0","11352405","93","1000","7195611","33","52400"
"2023-11-29","23463083","2234","59038132","-38115","19100000","0","1400000","100000","3700","327800","11352405","0","0","7195622","11","54867"
"2023-11-30","23471772","8689","59122123","83991","19100000","0","1400000","0","0","0","11351754","-651","82000","7195640","18","55006"
"2023-12-01","23479270","7498","59258844","136721","19100000","0","1400000","0","0","0","11351754","0","0","7195668","28","59651"
"2023-12-02","23483845","4575","59379263","120419","19100000","0","1400000","0","0","0","11352143","389","10000","7195710","42","56075"
"2023-12-03","23488198","4353","59441661","62398","19100000","0","1400000","0","0","0","11352143","0","0","7195704","-6","44873"
"2023-12-04","23491864","3666","59473881","32220","19100000","0","1400000","0","0","0","11349657","-2486","10000","7195736","32","50810"
"2023-12-05","23494752","2888","59538668","64787","19200000","100000","1400000","0","0","0","11349657","0","0","7195758","22","52608"
"2023-12-06","23497530","2778","59580985","42317","19200000","0","1400000","0","0","0","11349657","0","0","7195787","29","51938"
"2023-12-07","23500556","3026","59646377","65392","19200000","0","1400000","0","0","0","11349657","0","0","7195817","30","55266"
"2023-12-08","23503354","2798","59681020","34643","19200000","0","1400000","0","0","0","11349657","0","0","7195869","52","60056"
"2023-12-09","23506105","2751","59694573","13553","19200000","0","1400000","0","0","0","11349657","0","0","7195935","66","67412"
"2023-12-10","23508839","2734","59650271","-44302","19200000","0","1400000","0","0","0","11349657","0","0","7196002","67","46040"
"2023-12-11","23511274","2435","59623274","-26997","19200000","0","1400000","0","0","0","11349657","0","0","7196040","38","49467"
"2023-12-12","23513482","2208","59620679","-2595","19200000","0","1400000","0","0","0","11349657","0","0","7196084","44","50040"
"2023-12-13","23515903","2421","59648314","27635","19200000","0","1400000","0","0","0","11349657","0","0","7196132","48","50286"
"2023-12-14","23518233","2330","59618705","-29609","19200000","0","1400000","0","0","0","11349657","0","0","7196188","56","54104"
"2023-12-15","23520633","2400","59600586","-18119","19200000","0","1400000","0","0","0","11349657","0","0","7196247","59","60873"
"2023-12-16","23499365","-21268","59465741","-134845","19200000","0","1400000","0","0","0","11349657","0","0","7196296","49","53164"
"2023-12-17","23460999","-38366","59356990","-108751","19200000","0","1400000","0","0","0","11349657","0","0","7196365","69","43128"
"2023-12-18","23401987","-59012","59277689","-79301","19200000","0","1400000","0","0","0","11351327","1670","0","7196415","50","49537"
"2023-12-19","23380090","-21897","59223350","-54339","19200000","0","1400000","0","0","0","11351327","0","0","7196436","21","53083"
"2023-12-20","23317377","-62713","59176323","-47027","19200000","0","1400000","0","0","0","11351327","0","0","7196492","56","0"
"2023-12-21","23275891","-41486","59098831","-77492","19200000","0","1400000","0","0","0","11351327","0","0","7196568","76","0"
"2023-12-22","23234521","-41370","59076607","-22224","19200000","0","1400000","0","0","0","11351327","0","0","7196593","25","0"
"2023-12-23","23216770","-17751","59121403","44796","19200000","0","1400000","0","0","0","11351327","0","0","7196636","43","0"
"2023-12-24","23198919","-17851","59102220","-19183","19200000","0","1400000","0","0","0","11351327","0","0","7196688","52","0"
"2023-12-25","23180593","-18326","59114332","12112","19200000","0","1400000","0","0","0","11351327","0","0","7196747","59","0"
"2023-12-26","23151343","-29250","59018797","-95535","19200000","0","1400000","0","0","0","11351327","0","0","7196820","73","0"
"2023-12-27","23145298","-6045","58981007","-37790","19200000","0","1400000","0","0","0","11351327","0","0","7196886","66","396754"
"2023-12-28","23139213","-6085","58999482","18475","19200000","0","1400000","0","0","0","11351327","0","0","7196942","56","48761"
"2023-12-29","23133296","-5917","59051075","51593","19200000","0","1400000","0","0","0","11351327","0","0","7197018","76","52111"
"2023-12-30","23127160","-6136","59092285","41210","19200000","0","1400000","0","0","0","11351327","0","0","7197102","84","52112"
"2023-12-31","23121204","-5956","59281983","189698","19200000","0","1400000","0","0","0","11351327","0","0","7197191","89","65845"
"2024-01-01","23115480","-5724","60833870","1551887","19200000","0","1400000","0","0","0","11351327","0","0","7197248","57","44276"
"2024-01-02","23108784","-6696","61400151","566281","19200000","0","1400000","0","0","0","11351327","0","0","7197298","50","44833"
"2024-01-03","23102171","-6613","61482546","82395","19200000","0","1400000","0","0","0","11351327","0","0","7197339","41","47402"
"2024-01-04","23095810","-6361","61482546","0","19200000","0","1400000","0","0","0","11351327","0","0","7197377","38","59033"
"2024-01-05","23089293","-6517","61723600","241054","19200000","0","1400000","0","0","0","11340344","-10983","0","7197425","48","53496"
"2024-01-06","23082869","-6424","62013628","290028","19200000","0","1400000","0","0","0","11340344","0","0","7197479","54","49516"
"2024-01-07","23076777","-6092","62013628","0","19200000","0","1400000","0","0","0","11340344","0","0","7197524","45","43579"
"2024-01-08","23070413","-6364","62123524","109896","19200000","0","1400000","0","0","0","11340344","0","0","7197582","58","58873"
"2024-01-09","23063806","-6607","62287163","163639","19200000","0","1400000","0","0","0","11340344","0","0","7197607","25","51221"
"2024-01-10","23057215","-6591","62445467","158304","19200000","0","1400000","0","0","0","11340344","0","0","7197663","56","50298"
"2024-01-11","23050331","-6884","62594077","148610","19200000","0","1400000","0","0","0","11340344","0","0","7197719","56","51247"
"2024-01-12","23044138","-6193","62670927","76850","19200000","0","1400000","0","0","0","11340344","0","0","7197780","61","56500"
"2024-01-13","23037758","-6380","62764406","93479","19200000","0","1400000","0","0","0","11340344","0","0","7197818","38","54635"
"2024-01-14","23031477","-6281","62881334","116928","19200000","0","1400000","0","0","0","11340344","0","0","7197847","29","43576"
"2024-01-15","23024868","-6609","62994149","112815","19200000","0","1400000","0","0","0","11340344","0","0","7197929","82","46156"
"2024-01-16","23018080","-6788","63087672","93523","19200000","0","1400000","0","0","0","11340344","0","0","7198078","149","47514"
"2024-01-17","23011192","-6888","63165296","77624","19200000","0","1400000","0","0","0","11340344","0","0","7198227","149","47613"
"2024-01-18","23005570","-5622","63205743","40447","19200000","0","1400000","0","0","0","11340344","0","0","7198396","169","50580"
"2024-01-20","22994407","-5585","63280197","46281","19200000","0","1400000","0","0","0","11340344","0","0","7198764","172","52674"
"2024-01-21","22988496","-5911","63378286","98089","19200000","0","1400000","0","0","0","11340344","0","0","7198954","190","42351"
"2024-01-22","22982630","-5866","63437488","59202","19200000","0","1400000","0","0","0","11326270","-14074","4000","7199119","165","46185"
"2024-01-23","22976708","-5922","63592677","155189","19200000","0","1400000","0","0","0","11326270","0","0","7199317","198","48697"
"2024-01-24","22971009","-5699","63741670","148993","19200000","0","1400000","0","0","0","11326270","0","0","7199516","199","49448"
"2024-01-25","22965318","-5691","63816790","75120","19200000","0","1400000","0","0","0","11326270","0","0","7199180","-336","51216"
"2024-01-26","22959784","-5534","63920802","104012","19200000","0","1400000","0","0","0","11326270","0","0","7199330","150","56313"
"2024-01-27","22954335","-5449","63935190","14388","19200000","0","1400000","0","0","0","11326270","0","0","7199496","166","54802"
"2024-01-28","22954335","0","63944402","9212","19200000","0","1400000","0","0","0","11326270","0","0","7199663","167","43492"
"2024-01-29","22943679","-10656","62625894","-1318508","19200000","0","1400000","0","0","0","11326270","0","0","7199754","91","46470"
"2024-01-30","22943679","0","62068461","-557433","19200000","0","1400000","0","0","0","11326270","0","0","7199784","30","50478"
"2024-01-31","22937852","-5827","62076371","7910","19200000","0","1400000","0","0","0","11326270","0","0","7199804","20","0"
"2024-02-01","22926582","-11270","62063248","-13123","19200000","0","1400000","0","0","0","11322278","-3992","35000","7199854","50","0"
"2024-02-02","22921290","-5292","62033077","-30171","19200000","0","1400000","0","0","0","11322278","0","0","7199893","39","0"
"2024-02-03","22915865","-5425","62018925","-14152","19200000","0","1400000","0","0","0","11322278","0","0","7199932","39","0"
"2024-02-04","22875106","-40759","62111574","92649","19200000","0","1400000","0","0","0","11322278","0","0","7199953","21","0"
"2024-02-05","22833802","-41304","62153936","42362","19200000","0","1400000","0","0","0","11322278","0","0","7199971","18","301910"
"2024-02-06","22797222","-36580","62149036","-4900","19200000","0","1400000","0","0","0","11322278","0","0","7199996","25","48664"
"2024-02-07","22750794","-46428","62161613","12577","19200000","0","1400000","0","0","0","11322278","0","0","7200011","15","49866"
"2024-02-08","22709314","-41480","62185038","23425","19200000","0","1400000","0","15220","2864780","11322278","0","0","7200069","58","50357"
"2024-02-09","22668252","-41062","62187653","2615","19200000","0","1400000","0","0","0","11322278","0","0","7200184","115","54527"
"2024-02-10","22626268","-41984","62168922","-18731","19200000","0","1400000","0","0","0","11322278","0","0","7200289","105","52053"
"2024-02-11","22584476","-41792","62152442","-16480","19200000","0","1400000","0","0","0","11322278","0","0","7200381","92","42890"
"2024-02-12","22542600","-41876","62159792","7350","19200000","0","1400000","0","0","0","11322278","0","0","7200459","78","47191"
"2024-02-13","22500217","-42383","62087203","-72589","19200000","0","1400000","0","0","0","11322278","0","0","7200565","106","47539"
"2024-02-14","22500217","0","62159830","72627","19200000","0","1400000","0","0","0","11322278","0","0","7200697","132","49356"
"2024-02-15","22417569","-82648","62171869","12039","19200000","0","1400000","0","0","0","11322278","0","0","7200867","170","48234"
"2024-02-16","22393164","-24405","62139741","-32128","19200000","0","1400000","0","0","0","11322278","0","0","7201073","206","65253"
"2024-02-17","22393164","0","62334315","194574","19200000","0","1400000","0","0","0","11322278","0","0","7201258","185","45136"
"2024-02-19","22395397","0","62513143","93641","19200000","0","1400000","0","0","0","11322278","0","0","7201605","166","49702"
"2024-02-20","22398677","3280","62657731","144588","19200000","0","1400000","0","0","0","11322278","0","0","7201743","138","51860"
"2024-02-21","22400547","1870","62766616","108885","19200000","0","1400000","0","0","0","11322278","0","0","7201939","196","53916"
"2024-02-22","22402564","2017","62842307","75691","19200000","0","1400000","0","0","0","11322278","0","0","7202101","162","54487"
"2024-02-23","22404871","2307","62896915","54608","19200000","0","1400000","0","0","0","11322278","0","0","7202263","162","60147"
"2024-02-24","22406781","1910","63033903","136988","19200000","0","1400000","0","0","0","11322278","0","0","7202462","199","57064"
"2024-02-25","22408821","2040","63119496","85593","19200000","0","1400000","0","0","0","11322278","0","0","7202622","160","45340"
"2024-02-26","22410689","1868","63172307","52811","19200000","0","1400000","0","0","0","11322278","0","0","7202800","178","48769"
"2024-02-27","22412617","1928","63260921","88614","19200000","0","1400000","0","0","0","11322278","0","0","7202971","171","50769"
"2024-02-28","22414310","1693","63300104","39183","19200000","0","1400000","0","0","0","11322278","0","0","7203151","180","51473"
"2024-02-29","22415987","1677","63307051","6947","19200000","0","1400000","0","0","0","11322278","0","0","7203365","214","53964"
"2024-03-01","22417624","1637","63373110","66059","19200000","0","1400000","0","0","0","11322278","0","0","7203580","215","58682"
"2024-03-02","22418840","1216","63619741","246631","19200000","0","1400000","0","0","0","11322278","0","0","7203798","218","54590"
