"Date","Spotify followers","Spotify followers change","Spotify monthly listeners","Spotify monthly listeners change","Youtube subscribers","Youtube subscribers change","TikTok followers","TikTok followers change","TikTok likes","TikTok views","Instagram followers","Instagram followers change","Instagram likes","SoundCloud followers","SoundCloud followers change","SoundCloud plays"
"2023-12-08","1470","4","4335","12","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4509","0","38"
"2023-12-09","1471","1","4346","11","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4509","0","21"
"2023-12-10","1472","1","4363","17","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4509","0","13"
"2023-12-11","1474","2","4367","4","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4509","0","27"
"2023-12-12","1473","-1","4369","2","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4509","0","10"
"2023-12-13","1473","0","4370","1","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4510","1","18"
"2023-12-14","1473","0","4364","-6","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4510","0","5"
"2023-12-15","1473","0","4376","12","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4513","3","36"
"2023-12-16","1477","4","4925","549","N/A","N/A","N/A","N/A","N/A","N/A","13423","0","0","4514","1","25"
"2023-12-17","1476","-1","5261","336","N/A","N/A","N/A","N/A","N/A","N/A","12757","-666","0","4516","2","7"
"2023-12-18","1483","7","5755","494","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4516","0","19"
"2023-12-19","1484","1","6102","347","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4517","1","25"
"2023-12-20","1483","-1","6457","355","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4517","0","0"
"2023-12-21","1483","0","6802","345","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4516","-1","0"
"2023-12-22","1483","0","7137","335","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4516","0","0"
"2023-12-23","1486","3","7385","248","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4516","0","0"
"2023-12-24","1486","0","7528","143","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4518","2","0"
"2023-12-25","1482","-4","7620","92","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4519","1","0"
"2023-12-26","1480","-2","7694","74","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4520","1","0"
"2023-12-27","1481","1","7782","88","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4525","5","162"
"2023-12-28","1484","3","7931","149","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4526","1","181"
"2023-12-29","1485","1","8077","146","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4531","5","164"
"2023-12-30","1485","0","6514","-1563","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4531","0","36"
"2023-12-31","1484","-1","6648","134","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4531","0","34"
"2024-01-01","1485","1","6771","123","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4532","1","35"
"2024-01-02","1484","-1","6831","60","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4533","1","31"
"2024-01-03","1485","1","6911","80","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4534","1","24"
"2024-01-04","1485","0","6911","0","N/A","N/A","N/A","N/A","N/A","N/A","12757","0","0","4534","0","23"
"2024-01-05","1487","2","7210","299","N/A","N/A","N/A","N/A","N/A","N/A","12802","45","3","4536","2","37"
"2024-01-06","1491","4","7600","390","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4538","2","28"
"2024-01-07","1493","2","7600","0","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4540","2","37"
"2024-01-08","1492","-1","7742","142","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4541","1","43"
"2024-01-09","1492","0","7950","208","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4542","1","24"
"2024-01-10","1493","1","8155","205","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4544","2","31"
"2024-01-11","1495","2","8374","219","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4546","2","31"
"2024-01-12","1496","1","8623","249","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4547","1","26"
"2024-01-13","1498","2","8510","-113","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4550","3","36"
"2024-01-14","1499","1","8924","414","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4550","0","7"
"2024-01-15","1500","1","8645","-279","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4552","2","128"
"2024-01-16","1500","0","8588","-57","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4553","1","120"
"2024-01-17","1500","0","8533","-55","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4557","4","108"
"2024-01-18","1502","2","8469","-64","N/A","N/A","N/A","N/A","N/A","N/A","12802","0","0","4556","-1","99"
"2024-01-20","1560","57","8570","187","N/A","N/A","N/A","N/A","N/A","N/A","12084","-718","244","4557","1","44"
"2024-01-21","1560","0","8498","-72","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4559","2","24"
"2024-01-22","1561","1","8441","-57","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4559","0","25"
"2024-01-23","1561","0","8408","-33","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4560","1","26"
"2024-01-24","1564","3","8393","-15","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4562","2","23"
"2024-01-25","1568","4","8355","-38","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4559","-3","36"
"2024-01-26","1568","0","8282","-73","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4561","2","46"
"2024-01-27","1569","1","8211","-71","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4560","-1","31"
"2024-01-28","1569","0","8142","-69","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4561","1","24"
"2024-01-29","1568","-1","8039","-103","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4562","1","28"
"2024-01-30","1568","0","8029","-10","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4561","-1","41"
"2024-01-31","1570","2","8002","-27","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4562","1","0"
"2024-02-01","1573","3","7874","-128","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4563","1","0"
"2024-02-02","1573","0","7725","-149","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4566","3","0"
"2024-02-03","1574","1","7541","-184","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4566","0","0"
"2024-02-04","1573","-1","7372","-169","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4566","0","0"
"2024-02-05","1616","43","7428","56","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4565","-1","199"
"2024-02-06","1635","19","7484","56","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4565","0","15"
"2024-02-07","1634","-1","7262","-222","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4565","0","19"
"2024-02-08","1634","0","7037","-225","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4569","4","26"
"2024-02-09","1634","0","6783","-254","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4568","-1","20"
"2024-02-10","1634","0","6519","-264","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4569","1","38"
"2024-02-11","1634","0","5893","-626","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4571","2","60"
"2024-02-12","1633","-1","5702","-191","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4574","3","17"
"2024-02-13","1633","0","5435","-267","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4575","1","14"
"2024-02-14","1633","0","5149","-286","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4576","1","20"
"2024-02-15","1633","0","4867","-282","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4576","0","13"
"2024-02-16","1632","-1","4623","-244","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4576","0","60"
"2024-02-17","1632","0","4236","-387","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4576","0","33"
"2024-02-19","1632","0","4196","-23","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4575","0","18"
"2024-02-20","1633","1","4177","-19","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4573","-2","15"
"2024-02-21","1633","0","4125","-52","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4573","0","21"
"2024-02-22","1633","0","4041","-84","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4575","2","24"
"2024-02-23","1633","0","3977","-64","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4575","0","20"
"2024-02-24","1634","1","3919","-58","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4576","1","29"
"2024-02-25","1634","0","3865","-54","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4578","2","26"
"2024-02-26","1635","1","3830","-35","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4578","0","14"
"2024-02-27","1635","0","3773","-57","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4581","3","23"
"2024-02-28","1634","-1","3720","-53","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4580","-1","24"
"2024-02-29","1634","0","3726","6","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4581","1","20"
"2024-03-01","1635","1","3831","105","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4580","-1","28"
"2024-03-02","1635","0","3817","-14","N/A","N/A","N/A","N/A","N/A","N/A","12084","0","0","4579","-1","42"
