"Date","Spotify followers","Spotify followers change","Spotify monthly listeners","Spotify monthly listeners change","Youtube subscribers","Youtube subscribers change","TikTok followers","TikTok followers change","TikTok likes","TikTok views","Instagram followers","Instagram followers change","Instagram likes","SoundCloud followers","SoundCloud followers change","SoundCloud plays"
"2023-12-25","393983","120","5584607","-9036","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149662","27","0"
"2023-12-26","394131","148","5559663","-24944","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149686","24","0"
"2023-12-27","394298","167","5545871","-13792","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149717","31","54183"
"2023-12-28","394516","218","5537273","-8598","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149747","30","7167"
"2023-12-29","394715","199","5531458","-5815","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149793","46","7040"
"2023-12-30","394918","203","5526186","-5272","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149827","34","7262"
"2023-12-31","395082","164","5527030","844","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149868","41","9154"
"2024-01-01","395299","217","5611286","84256","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149900","32","5963"
"2024-01-02","395455","156","5624697","13411","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149941","41","6053"
"2024-01-03","395654","199","5622570","-2127","161000","0","N/A","N/A","N/A","N/A","418909","0","0","149977","36","6144"
"2024-01-04","395824","170","5622570","0","161000","0","N/A","N/A","N/A","N/A","418909","0","0","150022","45","6803"
"2024-01-05","396061","237","5622163","-407","162000","1000","N/A","N/A","N/A","N/A","420779","1870","0","150054","32","7264"
"2024-01-06","396259","198","5589037","-33126","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150090","36","7032"
"2024-01-07","396451","192","5589037","0","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150122","32","6147"
"2024-01-08","396629","178","5585815","-3222","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150159","37","6592"
"2024-01-09","396874","245","5594393","8578","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150203","44","7057"
"2024-01-10","397082","208","5600927","6534","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150245","42","7155"
"2024-01-11","397337","255","5616963","16036","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150293","48","7283"
"2024-01-12","397633","296","5636596","19633","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150349","56","8524"
"2024-01-13","397909","276","5675603","39007","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150391","42","7707"
"2024-01-14","398204","295","5712813","37210","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150429","38","6329"
"2024-01-15","398434","230","5736847","24034","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150471","42","6673"
"2024-01-16","398650","216","5764476","27629","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150523","52","7029"
"2024-01-17","398850","200","5778847","14371","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150551","28","7026"
"2024-01-18","399093","243","5790774","11927","162000","0","N/A","N/A","N/A","N/A","420779","0","0","150603","52","7616"
"2024-01-20","399532","197","5817949","8261","162000","0","N/A","N/A","N/A","N/A","422804","2025","1000","150686","41","8333"
"2024-01-21","399730","198","5833217","15268","162000","0","N/A","N/A","N/A","N/A","422804","0","0","150727","41","5960"
"2024-01-22","399920","190","5847456","14239","162000","0","N/A","N/A","N/A","N/A","422804","0","0","150768","41","7070"
"2024-01-23","400098","178","5884932","37476","162000","0","N/A","N/A","N/A","N/A","422804","0","0","150816","48","7250"
"2024-01-24","400282","184","5910784","25852","163000","1000","N/A","N/A","N/A","N/A","422804","0","0","150852","36","7974"
"2024-01-25","400532","250","5923686","12902","163000","0","N/A","N/A","N/A","N/A","422804","0","0","150865","13","8049"
"2024-01-26","400760","228","5941064","17378","163000","0","N/A","N/A","N/A","N/A","422804","0","0","150968","103","8779"
"2024-01-27","401018","258","5971414","30350","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151018","50","7980"
"2024-01-28","401018","0","5992299","20885","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151051","33","6460"
"2024-01-29","401484","466","5926507","-65792","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151037","-14","6973"
"2024-01-30","401484","0","5933260","6753","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151085","48","7457"
"2024-01-31","401693","209","5974693","41433","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151115","30","0"
"2024-02-01","402151","458","5974693","0","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151143","28","0"
"2024-02-02","402384","233","5991579","16886","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151183","40","0"
"2024-02-03","402617","233","6011655","20076","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151233","50","0"
"2024-02-04","402751","134","6028974","17319","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151254","21","0"
"2024-02-05","402921","170","6038982","10008","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151297","43","45975"
"2024-02-06","403088","167","6048399","9417","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151336","39","7329"
"2024-02-07","403250","162","6058169","9770","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151370","34","7824"
"2024-02-08","403417","167","6055417","-2752","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151417","47","7815"
"2024-02-09","403623","206","6055417","0","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151473","56","8976"
"2024-02-10","403868","245","6056080","663","163000","0","N/A","N/A","N/A","N/A","422804","0","0","151518","45","7939"
"2024-02-11","404113","245","6054252","-1828","164000","1000","N/A","N/A","N/A","N/A","422804","0","0","151554","36","6685"
"2024-02-12","404298","185","6049138","-5114","164000","0","N/A","N/A","N/A","N/A","425234","2430","0","151599","45","6858"
"2024-02-13","404456","158","6030336","-18802","164000","0","N/A","N/A","N/A","N/A","425234","0","0","151625","26","6095"
"2024-02-14","404456","0","6028967","-1369","164000","0","N/A","N/A","N/A","N/A","425234","0","0","151653","28","6258"
"2024-02-15","404817","361","6024388","-4579","164000","0","N/A","N/A","N/A","N/A","425234","0","0","151689","36","6755"
"2024-02-16","405275","458","6017662","-6726","164000","0","N/A","N/A","N/A","N/A","425234","0","0","151753","64","8470"
"2024-02-17","405275","0","6016037","-1625","164000","0","N/A","N/A","N/A","N/A","427361","2127","1000","151789","36","5970"
"2024-02-19","405542","0","6013712","0","164000","0","N/A","N/A","N/A","N/A","427361","0","0","151886","37","5915"
"2024-02-20","406027","485","6007983","-5729","164000","0","N/A","N/A","N/A","N/A","427361","0","0","151934","48","6469"
"2024-02-21","406288","261","5998765","-9218","164000","0","N/A","N/A","N/A","N/A","427361","0","0","151973","39","6881"
"2024-02-22","406560","272","5998765","0","164000","0","N/A","N/A","N/A","N/A","428366","1005","1000","152013","40","7144"
"2024-02-23","406819","259","6015834","17069","164000","0","N/A","N/A","N/A","N/A","428366","0","0","152092","79","9085"
"2024-02-24","407157","338","6015834","0","164000","0","N/A","N/A","N/A","N/A","428366","0","0","152123","31","8030"
"2024-02-25","407554","397","6058903","43069","164000","0","N/A","N/A","N/A","N/A","428366","0","0","152175","52","6489"
"2024-02-26","407891","337","6058903","0","164000","0","N/A","N/A","N/A","N/A","428366","0","0","152233","58","7007"
"2024-02-27","408237","346","6087601","28698","165000","1000","N/A","N/A","N/A","N/A","428366","0","0","152307","74","7390"
"2024-02-28","408569","332","6113278","25677","165000","0","N/A","N/A","N/A","N/A","431287","2921","5000","152354","47","7500"
"2024-02-29","408864","295","6132626","19348","165000","0","N/A","N/A","N/A","N/A","431637","350","4000","152410","56","8134"
"2024-03-01","409181","317","6160665","28039","165000","0","N/A","N/A","N/A","N/A","431637","0","0","152458","48","11458"
"2024-03-02","409510","329","6190009","29344","165000","0","N/A","N/A","N/A","N/A","431637","0","0","152509","51","9534"
