"Date","Spotify followers","Spotify followers change","Spotify monthly listeners","Spotify monthly listeners change","Youtube subscribers","Youtube subscribers change","TikTok followers","TikTok followers change","TikTok likes","TikTok views","Instagram followers","Instagram followers change","Instagram likes","SoundCloud followers","SoundCloud followers change","SoundCloud plays"
"2024-01-06","8554","14","81348","6069","N/A","N/A","273","0","0","0","23833","0","0","26216","0","0"
"2024-01-07","8623","69","81348","0","N/A","N/A","273","0","0","0","23833","0","0","26216","0","0"
"2024-01-08","8626","3","83401","2053","N/A","N/A","273","0","0","0","23833","0","0","26216","0","0"
"2024-01-09","8632","6","85370","1969","N/A","N/A","273","0","0","0","23833","0","0","26216","0","0"
"2024-01-10","8640","8","87974","2604","N/A","N/A","273","0","0","0","23833","0","0","26249","33","1257"
"2024-01-11","8642","2","90846","2872","N/A","N/A","273","0","0","0","23833","0","0","26262","13","244"
"2024-01-12","8647","5","93656","2810","N/A","N/A","295","22","0","0","23833","0","0","26262","0","0"
"2024-01-13","8652","5","96594","2938","N/A","N/A","295","0","0","0","23833","0","0","26262","0","0"
"2024-01-14","8661","9","98806","2212","N/A","N/A","295","0","0","0","23833","0","0","26262","0","0"
"2024-01-15","8666","5","100588","1782","N/A","N/A","296","1","0","0","23833","0","0","26262","0","0"
"2024-01-16","8671","5","102626","2038","N/A","N/A","296","0","0","0","23833","0","0","26262","0","0"
"2024-01-17","8675","4","104995","2369","N/A","N/A","296","0","0","0","23833","0","0","26300","38","917"
"2024-01-18","8680","5","107342","2347","N/A","N/A","296","0","0","0","23833","0","0","26302","2","156"
"2024-01-20","8690","6","111674","1846","N/A","N/A","296","0","0","0","23833","0","0","26302","0","0"
"2024-01-21","8695","5","112059","385","N/A","N/A","296","0","0","0","23833","0","0","26302","0","0"
"2024-01-22","8696","1","112339","280","N/A","N/A","296","0","0","0","23833","0","0","26302","0","0"
"2024-01-23","8701","5","113213","874","N/A","N/A","297","1","0","0","23833","0","0","26302","0","0"
"2024-01-24","8710","9","113782","569","N/A","N/A","297","0","0","0","23833","0","0","26342","40","1299"
"2024-01-25","8718","8","113830","48","N/A","N/A","297","0","0","0","23833","0","0","26345","3","157"
"2024-01-26","8722","4","113809","-21","N/A","N/A","297","0","0","0","23833","0","0","26345","0","0"
"2024-01-27","8724","2","113536","-273","N/A","N/A","297","0","0","0","23833","0","0","26345","0","0"
"2024-01-28","8724","0","113217","-319","N/A","N/A","297","0","0","0","23833","0","0","26345","0","0"
"2024-01-29","8737","13","111978","-1239","N/A","N/A","297","0","0","0","24049","216","0","26345","0","0"
"2024-01-30","8737","0","112176","198","N/A","N/A","297","0","0","0","24049","0","0","26345","0","0"
"2024-01-31","8747","10","112669","493","N/A","N/A","297","0","0","0","24049","0","0","26369","24","0"
"2024-02-01","8760","13","112816","147","N/A","N/A","297","0","0","0","24049","0","0","26374","5","0"
"2024-02-02","8768","8","112653","-163","N/A","N/A","297","0","0","0","24049","0","0","26374","0","0"
"2024-02-03","8772","4","112449","-204","N/A","N/A","297","0","0","0","24049","0","0","26374","0","0"
"2024-02-04","8777","5","111649","-800","N/A","N/A","297","0","0","0","24049","0","0","26374","0","0"
"2024-02-05","8777","0","111246","-403","N/A","N/A","297","0","0","0","24049","0","0","26374","0","0"
"2024-02-06","8783","6","110660","-586","N/A","N/A","297","0","0","0","24049","0","0","26374","0","0"
"2024-02-07","8783","0","109976","-684","N/A","N/A","297","0","0","0","24049","0","0","26397","23","2934"
"2024-02-08","8782","-1","109147","-829","N/A","N/A","297","0","0","0","24049","0","0","26402","5","296"
"2024-02-09","8785","3","108472","-675","N/A","N/A","303","6","0","0","24049","0","0","26402","0","0"
"2024-02-10","8783","-2","107438","-1034","N/A","N/A","303","0","0","0","24049","0","0","26402","0","0"
"2024-02-11","8782","-1","106657","-781","N/A","N/A","303","0","0","0","24049","0","0","26402","0","0"
"2024-02-12","8783","1","105918","-739","N/A","N/A","303","0","0","0","24049","0","0","26402","0","0"
"2024-02-13","8781","-2","105107","-811","N/A","N/A","303","0","0","0","24049","0","0","26402","0","0"
"2024-02-14","8781","0","104031","-1076","N/A","N/A","305","2","0","0","24049","0","0","26437","35","1913"
"2024-02-15","8786","5","103167","-864","N/A","N/A","305","0","0","0","24049","0","0","26440","3","215"
"2024-02-16","8796","10","102179","-988","N/A","N/A","305","0","0","0","24049","0","0","26440","0","0"
"2024-02-17","8796","0","101017","-1162","N/A","N/A","305","0","0","0","24049","0","0","26440","0","0"
"2024-02-19","8803","0","99623","-565","N/A","N/A","305","0","0","0","24049","0","0","26440","0","0"
"2024-02-20","8805","2","99047","-576","N/A","N/A","305","0","0","0","24049","0","0","26440","0","0"
"2024-02-21","8808","3","98731","-316","N/A","N/A","305","0","0","0","24049","0","0","26440","0","0"
"2024-02-22","8812","4","98546","-185","N/A","N/A","305","0","0","0","24049","0","0","26486","46","2717"
"2024-02-23","8818","6","98308","-238","N/A","N/A","305","0","0","0","24049","0","0","26487","1","92"
"2024-02-24","8825","7","96681","-1627","N/A","N/A","305","0","0","0","24049","0","0","26487","0","0"
"2024-02-25","8831","6","95249","-1432","N/A","N/A","305","0","0","0","24049","0","0","26487","0","0"
"2024-02-26","8835","4","93948","-1301","N/A","N/A","305","0","0","0","24049","0","0","26487","0","0"
"2024-02-27","8837","2","92219","-1729","N/A","N/A","305","0","0","0","24049","0","0","26487","0","0"
"2024-02-28","8840","3","90557","-1662","N/A","N/A","305","0","0","0","24049","0","0","26487","0","0"
"2024-02-29","8840","0","88690","-1867","N/A","N/A","311","6","0","0","24049","0","0","26487","0","0"
"2024-03-01","8849","9","86791","-1899","N/A","N/A","311","0","0","0","24049","0","0","26540","53","2581"
"2024-03-02","8853","4","84893","-1898","N/A","N/A","311","0","0","0","24049","0","0","26549","9","293"
